producto,marca,formato,cantidad,precio,supermercado
Huevos de chocolate  dibujo,Hacendado,,3 ud. x 20 g,"1,65 €",Mercadona
Huevo de chocolate,Hacendado,,50 g,"1,40 €",Mercadona
Huevo crema al cacao,Hacendado,,25 g,"1,25 €",Mercadona
"Bolas de cereal bañadas  de chocolate negro, con leche y blanco",Hacendado,Paquete,200 g,"2,15 €",Mercadona
Barritas de barquillo  con relleno de avellana cubiertas de chocolate con leche,Hacendado,Paquete,6 ud. (135 g),"1,50 €",Mercadona
"Barritas Peanuts bañadas de chocolate con leche y rellenas con caramelo, cacahuetes tostados y crema azucarada",Hacendado,Paquete,6 ud. (216 g),"1,75 €",Mercadona
"Surtido bombones  de chocolate con avellana, fondant, praliné y almendra",Senzza,Paquete,470 g,"4,30 €",Mercadona
Bombones cereza al licor  con chocolate negro,Hacendado,Paquete,150 g,"1,90 €",Mercadona
Surtido bombones Caja Roja,Nestlé,Caja,22 ud. (200 g),"6,30 €",Mercadona
Surtido bombones  de chocolate negro 70%,Senzza,Paquete,16 ud. (180 g),"2,25 €",Mercadona
Bombones delicias de avellana Delizze,Hacendado,Caja,16 ud. (216 g),"3,70 €",Mercadona
Surtido bombones,La Boutique del Praliné,Caja,20 ud. (205 g),"3,75 €",Mercadona
Crema al cacao con avellanas,Hacendado,Bote,500 g,"1,95 €",Mercadona
Crema de avellanas y cacao,Hacendado,Bote,400 g,"2,40 €",Mercadona
Crema al cacao con avellanas,Nutella,Tarro,350 g,"3,69 €",Mercadona
Crema al cacao con avellanas  original,Nocilla,Tarro,360 g,"3,65 €",Mercadona
Dulce de leche,Chimbote,Tarro,430 g,"2,71 €",Mercadona
Crema al cacao con avellanas  de 2 sabores,Hacendado,Bote,500 g,"1,95 €",Mercadona
Crema al cacao y leche con avellanas,Nocilla,Tarro,360 g,"3,65 €",Mercadona
Crema de cacahuete 100% Crunchy,Hacendado,Tarro,500 g,"2,95 €",Mercadona
Crema de cacahuete 100%,Hacendado,Tarro,500 g,"2,95 €",Mercadona
