producto,marca,formato,cantidad,precio,supermercado
Snack para gatos party mix original,Félix,Bolsa,60 g,"1,99 €",Dia
Snack para gatos con pollo,Catisfaction,Bolsa,60 g,"1,99 €",Dia
Snack para gatos con salmón,Catisfaction,Bolsa,60 g,"1,99 €",Dia
Alimento para gatos adultos sabor pollo,Ultima,Bolsa,1.5 Kg,"10,29 €",Dia
Alimento para gatos junior,Purina one,Bolsa,450 g,"3,19 €",Dia
Alimento para gatos sabor salmón  atún y verduras,Brekkies,Bolsa,1.5 Kg,"5,19 €",Dia
Alimento para gatos con cordero e hígado,As,Tarrina,100 g,"0,55 €",Dia
Mousse para gatos mix,Gourmet,Lata,8 x 85 g,"5,99 €",Dia
Paté para gatos con trozos de pollo,Dia,Lata,400 g,"1,49 €",Dia
Paté para gatos con trozos de salmón,Dia,Lata,400 g,"1,49 €",Dia
Finas láminas surtidas en salsa para gatos,Gourmet,Bolsa,4 x 85 g,"3,79 €",Dia
Alimento para gatos esterilizados rico en buey,Purina one,Bolsa,800 g,"5,79 €",Dia
