producto,marca,formato,cantidad,precio,supermercado
Cepillo dental x-action medio,Imaqe de Dia,Blister,2 unidades,"2,15 €",Dia
Cepillo dental x-action suave,Imaqe de Dia,Blister,2 unidades,"2,15 €",Dia
Cepillo dental suave,Imaqe de Dia,Blister,3 unidades,"1,00 €",Dia
Cepillo dental duro,Imaqe de Dia,Blister,3 unidades,"1,00 €",Dia
Kit dental express mini  estuche,Pierrot,Estuche,1 unidad,"3,95 €",Dia
Pasta dentífrica menta fresca,Parodontax,Tubo,75 ml,"4,99 €",Dia
Pasta dentífrica para niños menta suave  de Dia,Planeta Junior,Tubo,75 ml,"1,70 €",Dia
Pasta dentífrica para niños + 2 años,Planeta Bebé de Dia,Tubo,75 ml,"1,90 €",Dia
Pasta dentífrica herbal,Imaqe de Dia,Tubo,75 ml,"1,30 €",Dia
Pasta dentífrica ultra fresh,Imaqe de Dia,Tubo,75 ml,"1,20 €",Dia
Pasta dentífrica blanqueadora carbón vegetal ecocert,Imaqe de Dia,Tubo,75 ml,"2,10 €",Dia
Crema adhesiva para prótesis dentales,Imaqe de Dia,Tubo,40 ml,"2,80 €",Dia
Cepillo dientes biodegradable,Imaqe de Dia,Blister,1 unidad,"1,99 €",Dia
Kit dental infantil sharky  estuche,Pierrot,Estuche,1 unidad,"3,95 €",Dia
Cepillo eléctrico junior super hero girls,Sp berner,Blister,1 unidad,"4,95 €",Dia
Pasta dentífrica para niños  Total,Colgate,Tubo,50 ml,"2,29 €",Dia
Enjuague bucal infantil frutos rojos  de Dia,Planeta Junior,Bote,500 ml,"1,50 €",Dia
Enjuague bucal sensitive,Imaqe de Dia,Bote,500 ml,"2,00 €",Dia
Pasta dentífrica,Oral-B,Tubo,75 ml,"4,49 €",Dia
Crema fijadora para prótesis dental,Polident,Tubo,2 x 44 g,"8,40 €",Dia
Pasta dentífrica protección completa,Parodontax,Tubo,75 ml,"5,69 €",Dia
Pasta dentífrica frescor diario,Parodontax,Tubo,75 ml,"4,79 €",Dia
Enjuague bucal encías revitalizante,Colgate,Botella,500 ml,"5,29 €",Dia
Pasta dentífrica carbón activado  Max White,Colgate,Tubo,75 ml,"3,29 €",Dia
Pasta dentífrica sensibilidad y encías,Sensodyne,Tubo,75 ml,"4,69 €",Dia
Pasta dentífrica esmalte sano  Total,Colgate,Tubo,75 ml,"3,79 €",Dia
Pasta dentífrica encías sanas  Total,Colgate,Tubo,75 ml,"2,96 €",Dia
Pasta dentífrica blanqueador  Total,Colgate,Tubo,75 ml,"2,63 €",Dia
Tabletas limpiadoras para prótesis dentales,Senti2,Caja,30 unidades,"3,29 €",Dia
Pasta dentífrica repair & protect,Oral-B,Tubo,75 ml,"4,99 €",Dia
Pasta dentífrica blanqueante,Colgate,Tubo,75 ml,"2,45 €",Dia
Pasta dentífrica protección caries,Signal,Tubo,100 ml,"1,99 €",Dia
Cepillo dental medio,Colgate,Blister,1 unidad,"4,69 €",Dia
Enjuague bucal protección profesional,Oral-B,Botella,500 ml,"4,99 €",Dia
Pasta dentífrica blanqueador,Colgate,Tubo,75 ml,"2,95 €",Dia
Cepillo dental eléctrico vitality cross action 2d,Oral-B,Blister,1 unidad,"24,60 €",Dia
Cabezal de recambio para cepillo cross action,Oral-B,Blister,2 unidades,"13,99 €",Dia
Pasta dentífrica original fluorada,Kemphor,Tubo,75 ml,"1,99 €",Dia
Enjuague bucal,Colgate,Botella,500 ml,"3,37 €",Dia
Pasta dentífrica acción completa,Sensodyne,Tubo,75 ml,"4,69 €",Dia
Pasta dentífrica blanco polar,Licor del polo,Tubo,75 ml,"1,89 €",Dia
Pasta dentífrica dos en uno blanqueador avanzado,Licor del polo,Bote,75 ml,"2,25 €",Dia
Pasta dentífrica dos en uno menta fresca,Licor del polo,Tubo,75 ml,"2,25 €",Dia
Enjuague bucal multiprotección  Plax,Colgate,Botella,500 ml,"5,29 €",Dia
Tabletas limpiadoras para prótesis dental,Polident,Caja,30 unidades,"4,99 €",Dia
Cepillo dental infantil,Signal,Blister,1 unidad,"2,99 €",Dia
Pasta dentífrica pro-expert sensibilidad + blanqueamiento,Oral-B,Tubo,75 ml,"3,29 €",Dia
Enjuague bucal,Listerine,Botella,500 ml,"5,65 €",Dia
Pasta dentífrica dos en uno fresa + 6 años,Licor del polo,Bote,75 ml,"2,25 €",Dia
Pasta dentífrica  Max White One,Colgate,Tubo,75 ml,"2,99 €",Dia
Cepillo dental  Max White,Colgate,Blister,2 unidades,"3,59 €",Dia
Enjuague bucal dientes y encías,Listerine,Botella,500 ml,"5,65 €",Dia
